C1(C(CC2=CC=CC3=C2C=CC=C3)(CC4=C(C=CC=C5)C5=CC=C4)C6=N[C@@H](C7=CC=CC=C7)[C@@H](C8=CC=CC=C8)O6)=N[C@@H](C9=CC=CC=C9)[C@@H](C%10=CC=CC=C%10)O1*[Si](C)(C)(C(C)(C)C)OCCC[C@H](C(=O)C1=CC=CC=C1)C(F)(F)F,263.15,2.03513564409886,-96.0
CC([C@H](CO1)N=C1C2=CC=C(C(F)(F)F)C=N2)(C)C*C(C1=CC=CC=C1)N1C([C@](C2=CC=CC=C12)(C)CCC(=C(F)F)C1=CC2=CC=CC=C2C=C1)=O,298.15,1.53255579717938,-86.0
C1(C2(CC2)C3=N[C@H](C(C=CC=C4)=C4C5)[C@H]5O3)=N[C@H]6[C@H](CC7=C6C=CC=C7)O1*C(C)C1=C(C=CC=C1)\C=C/[C@H](C)C1=CC=C(C=C1)C1=CC=CC=C1,288.15,2.22847933059885,-96.0
FC(C1=CN=C(C2=N[C@@H](C(C)(C)C)CO2)C=C1)(F)F*ClC1=CC=C(C(=O)N2C(=C(C3=CC(=CC=C23)OC)CC(=O)OCCCCC(=C)C[C@]2(COC3=C2C=CC=C3)C)C)C=C1,298.15,2.05951101582029,-94.0
CCCC(CCC)[C@@H]1CN(C2=CC=CC(C(C)(C)C)=C2)C(C3=N[C@H](C(CCC)CCC)CN3C4=CC(C(C)(C)C)=CC=C4)=N1*COC1=CC=C(C=C1)[C@H](CC)NC(C)=O,298.15,2.47927718299034,-97.0
CC([C@@H]1N=C(C2=NC=CC=C2)OC1)(C)C*O=S([C@@H](CCCC)CCCCCCN1C2=C(C=C1)C=CC=C2)(C)=O,303.15,0.0101824950004077,-0.845121382298731
CC([C@@H](CN1C2=CC=CC=C2)N=C1C3=CC=CC=N3)(C)C*ClC1=CC=C2[C@](C(N(C2=C1)C)=O)(C)CC(=O)NC1=CC=C(C=C1)C,303.15,1.47130311154599,-84.0
CC(C)(C)C[C@H]1COC(C2=NC=CC3=C2C=CC=C3)=N1*C1(CCCCC1)[C@@H](CC(=O)N(C)OC)CC,278.15,1.52086744164856,-88.0
FC(C1=CN=C(C2=N[C@@H](C3=CC=CC=C3)CO2)C=C1)(F)F*CC[C@H](C1CCCCC1)NC(OCC2=CC=CC=C2)=O,303.15,0.699212364480233,-52.2914270264287
CCCC(CCC)[C@@H]1CN(C2=CC=CC(C(C)(C)C)=C2)C(C3=N[C@H](C(CCC)CCC)CN3C4=CC(C(C)(C)C)=CC=C4)=N1*COC1=CC=C(C=C1)[C@H](CC)C=1C=C(C=CC1)B1OC(C(O1)(C)C)(C)C,298.15,1.63022336051597,-88.0
CC([C@@H]1N=C(C2=NC3=CC=CC=C3C=C2)OC1)(C)C*CC1(C)OB([C@H](CCCCC)CCCN2C3=C(C4=C2C=CC=C4)C=CC=C3)OC1(C)C,303.15,0.150464142290797,-12.4239200867501
CC([C@H]1N=C(C2=N[C@H](C(C)C)CO2)OC1)C*O=C(N(C1=CC=CC=C1)C2=CC=CC=C2)[C@@H](CC)CCCCCC,273.15,0.0929704729619566,-8.5431239999907
C1(C2=N[C@@H](C3=CC=CC=C3)CO2)=N[C@@H](C4=CC=CC=C4)CO1*C1(CCCCC1)[C@@H](CC(C)C)NC(OCC1=CC=CC=C1)=O,298.15,1.53255579717938,-86.0
CC(C1=N[C@H](C2=CC=CC=C2)C(C3=CC=CC=C3)(C4=CC=CC=C4)O1)(C)C5=N[C@H](C6=CC=CC=C6)C(C7=CC=CC=C7)(C8=CC=CC=C8)O5*C(C)C(C(=O)NC1=CC=CC=C1)CCCCCC,268.15,1.85228200198629,-94.0
N#C/C(C1=N[C@H]([C@@H](C2=CC=CC=C2)O1)C3=CC=CC=C3)=C4N[C@H]([C@@H](C5=CC=CC=C5)O/4)C6=CC=CC=C6*C1(=C(C=CC=C1)[C@@H](O)C1=C(C=CC=C1)OC)C1=CC=CC=C1,263.15,1.53972492545064,-90.0
CC([C@@H]1N=C2N[C@@H](C(C)(C)C)CN2C1)(C)C*O=C(N1CCCCCC[C@@H](S(C2=CC=C(C=C2)C)(=O)=O)CCCC)C3=C(C1=O)C=CC=C3,303.15,0.00761030477384195,-0.631642724194918
C1=CC=C2C(=C1)C[C@H]1OC(C3=N[C@H]4C5=CC=CC=C5C[C@H]4O3)=N[C@@H]21*COC1=CC=C(C=C1)[C@H](CC)NC1=CC=C(C=C1)CC(=O)OC,273.15,1.72504195264289,-92.0
CC(C1=N[C@H](C2=CC=CC=C2)[C@H](C3=CC=CC=C3)O1)(C4=N[C@H](C5=CC=CC=C5)[C@H](C6=CC=CC=C6)O4)C*CC[C@@H](C1CCCCC1)NC(OCC2=CC=CC=C2)=O,303.15,0.17101114871572,-14.0992749173294
CC([C@@H]1N=C(C2=NC=CC3=C2C=CC=C3)OC1)C*O=C(NC1=CC=C(C=C1)C(OCC)=O)[C@H](C)CCCCCCC,263.15,0.410417650807352,-37.3447970668291
[C@H]1(N=C(C2=N[C@@H](CC3=CC=CC=C3)CO2)OC1)CC4=CC=CC=C4*CCOC(C(F)([C@]1(C(OC23CC4CC(C3)CC(C4)C2)=O)C(C5=CC(OC)=CC=C5C1)=O)F)=O,298.15,1.63022336051597,-88.0
CC([C@@H]1N=C(C2=NC=CC=C2)OC1)C*CC=1C[C@@]2([C@@H](N(C=3C=CC=CC23)C)C1C1=CC=CC=C1)C,333.15,0.592770220509198,-42.0
C1(C2=N[C@H](CC3=CC=CC=C3)CO2)=N[C@H](CC4=CC=CC=C4)CO1*C[C@@]1(CCC2=CC=CC=C12)CCCCCCC(=O)OCC,313.15,1.97765655306652,-92.0
CC([C@@H]1N=C(C2=CC=CC(C3=N[C@@H](C(C)(C)C)CO3)=N2)OC1)(C)C*C1(=CC=CC=C1)C(=C)C[C@@H](\C=C\C)O,298.15,1.48848510049963,-85.0
CN[C@H](C1=C(C=CC=C2)C2=CC=C1)[C@H](NC)C3=CC=CC4=C3C=CC=C4*C1(CCCC1)[C@@H]1N(CCC1)C(=O)OC(C)(C)C,298.15,1.63022336051597,-88.0
C1(C2=NC(C3=N[C@@H](CC4=CC=CC=C4)CO3)=CC=C2)=NC(C5=N[C@@H](CC6=CC=CC=C6)CO5)=CC=C1*ClC1=CC=C([C@@H](C2=CC=CC=C2)CC)C=C1,303.15,0.592597297344138,-45.5685507573115
CN[C@H](C1=CC=CC=C1CC)[C@H](NC)C2=C(CC)C=CC=C2*O(C1=CC=CC=C1)CCC[C@@H](CC)NC(OCC1=CC=CC=C1)=O,273.15,1.49352846193171,-88.0
